"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__est__BreedTypeInbred:mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","m__se__BreedTypeInbred:mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__est__BreedTypeInbred:var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add","v__se__BreedTypeInbred:var.QTL.add"
"2624","A","8","csu292",5758.45,0,1,0,1,0,1,5741.67966367998,183.368370558714,1248.90111748246,-1103.89813724933,549.145723953914,592.331173170938,463.431090998779,507.812768729114,16.507146702736,-0.516213180126252,-0.0812830405315982,0.25494452931877,0.343133899170521,0.387154086580112,0.304375749178747,0.339026150316297
"2625","A","8","ufg80",5759.55,0,1,0,1,0,1,5741.60846249456,183.459281728802,1248.87674942375,-1103.90004061065,549.168495305714,592.352866289416,463.440698055436,507.825659247088,16.5071501416388,-0.516229358357697,-0.0812718953636037,0.254951259111611,0.34325677973327,0.387290674375266,0.304473706386042,0.339138557249475
"2626","A","8","gpm201a",5761.33,0,1,0,1,0,1,5845.76455678119,54.5152781810072,1212.3503957434,-1030.43195084205,530.553253288773,574.760550517826,458.011442294588,503.088273609851,16.5079730488493,-0.515930072058469,-0.0869349853655205,0.260208095932591,0.311695607875871,0.354039167180171,0.285235586666826,0.318004597820325
"2627","A","8","gpm316",5763.05,0,1,0,1,0,1,6063.83308234291,-185.170384266597,976.780096159692,-739.283659302825,519.193400670414,562.889646166014,489.578715625991,534.749166686361,16.5191528279831,-0.501111439502125,-0.0515150565673645,0.207090884699899,0.301926226498328,0.34280139309674,0.295448568431049,0.32858249069619
"2628","A","8","ufg74",5763.45,0,1,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,1,5853.28847320999,70.58611301239,1225.75208075286,-1063.97772794754,522.671519064982,566.607902551835,455.920284674925,502.649007877353,16.4958114460162,-0.478622986942202,-0.0700664354910636,0.2253327390718,0.313057470521028,0.354561248364226,0.286523876043752,0.320869272422423
"2629","A","8","gpm95",5763.61,0,1,0,1,0,1,5853.23940957953,142.357581810993,1225.74790710033,-1169.64069445602,522.688865812401,566.16700942928,455.923724189805,504.421999236355,16.4958301645352,-0.471946852692245,-0.0700882898266698,0.225117570535254,0.33043982338581,0.373510157778821,0.302429451672008,0.33968729866393
"2630","A","8","bnlg2181",5766.85,0,1,0,1,0,1,5852.72455299772,187.158666136352,1226.16716876645,-1239.03219288399,522.691519746622,567.258359764986,455.632934531907,502.014117708212,16.4958865186542,-0.463816752995167,-0.0703974680428178,0.209898983381468,0.317793145876505,0.359924074652294,0.290734102820349,0.325601158015208
"2631","A","8","bnlg162",5767.05,0,1,0,1,0,1,5852.72443293224,187.200678974778,1226.16728725993,-1239.0939309881,522.691527484299,567.258465276478,455.632944290814,502.01769244677,16.4958864981853,-0.463814290833233,-0.0703974529529162,0.209901544629068,0.317790265865105,0.359920805470204,0.290731466704687,0.325600937139413
"2632","A","8","IDP689",5767.07,0,1,0,1,0,1,5852.71988091034,187.20425497601,1226.17264392607,-1239.09745578519,522.691686376874,567.258722306413,455.633222486509,502.018481310109,16.495885622685,-0.463814585598984,-0.0703970528301029,0.209902867663692,0.317790722548382,0.359921390025426,0.290731884615909,0.325601731732413
"2633","A","8","umc89a",5769.65,0,1,0,1,0,1,5851.84516321945,188.794677260895,1227.58273581589,-1241.60282495573,522.788035392865,567.34626347603,455.865421647094,502.402042682112,16.495888406421,-0.464427672694875,-0.0705774580842088,0.210993196600563,0.317805479816172,0.359942652947209,0.290866691308195,0.325826653191496
"2634","A","8","IDP2365",5772.31,0,1,0,1,0,1,5852.64756768501,0.165229543700524,1226.25737365403,-993.951401163789,522.694285622022,570.492030912367,455.637727235011,498.086170277486,16.4958717751496,-0.477353172416619,-0.0703906262150414,0.202881727943837,0.338617201083529,0.387297244589157,0.309785055824952,0.345069718040561
"2635","A","8","IDP2584",5772.32,0,1,0,1,0,1,5852.64962478819,0.163793040966372,1226.25496333124,-993.949689947651,522.694211632008,570.491946796814,455.637599027876,498.086026909699,16.4958721689463,-0.477353240803557,-0.0703908088666979,0.202881620722192,0.338607263231861,0.387285883626149,0.309775964136628,0.345059596419252
"2636","A","8","gpm630",5772.66,0,1,0,1,0,1,5852.67190849747,68.1930335604402,1226.18633566626,-1078.53378892647,522.702550045609,570.103319488351,455.64675431889,498.344868994124,16.4958842415915,-0.464535424175956,-0.0703853954407321,0.194586078129587,0.315074901109018,0.359473820713271,0.288247306812189,0.321100313050863
"2637","A","8","bnlg1651",5774.56,0,1,0,1,0,1,5852.72682835541,68.1142195051867,1226.18968979378,-1078.39168942939,522.690027238719,570.070180935697,455.644914173213,498.407737141804,16.4958807942858,-0.464900899786889,-0.0703875433667197,0.195098615708289,0.328847397314219,0.375184832609208,0.30085358145973,0.3351881375927
"2638","A","8","nfa102b",5775.86,0,1,0,1,0,1,5852.72455921369,67.9799628104478,1226.16716224284,-1078.12284049307,522.691518095982,570.057687480626,455.632930695049,498.43916017601,16.4958865184071,-0.465199000804405,-0.0703974686105738,0.195488274720386,0.317199817764186,0.361895318618326,0.29019129333898,0.323337756127309
"2639","A","8","hdt102",5775.87,0,1,0,1,0,1,5852.724559371,67.9803198616744,1226.16716207602,-1078.12332725469,522.691518062793,570.057684527586,455.632930631636,498.439135110578,16.4958865184003,-0.465198872571494,-0.0703974686052952,0.19548813110954,0.31720096578832,0.361896621311873,0.290192343591515,0.323338908609369
"2640","A","8","gpm692c",5775.88,0,1,0,1,-1.97494265150113e-13,1,5852.72455940392,67.9804957356774,1226.1671623742,-1078.12358035357,522.691518034719,570.057687364909,455.632930831835,498.439118668222,16.4958865182697,-0.465198750143407,-0.0703974683650673,0.195487983699715,0.317202328883691,0.361898174348238,0.290193590715593,0.323340287319271
"2641","A","8","IDP788",5775.89,0,1,0,1,0,1,5852.72428979385,68.0261740299642,1226.17120287328,-1078.21422306648,522.691230957272,570.062539662635,455.635185075674,498.424502019182,16.4958849528186,-0.46509107181681,-0.0703947551624053,0.195345060914418,0.319612594998922,0.364648378360376,0.292399653685759,0.325787124919618
"2642","A","8","hda103",5779.28,0,1,0,1,0,1,5852.52071583127,68.4421997090748,1222.12586249096,-1074.60258578761,523.929647528036,571.229659346253,456.413887136476,499.050871533558,16.4977221480224,-0.466357363246339,-0.0716371192511353,0.195827738096327,0.315059729400205,0.359329371112166,0.288259030029015,0.321016141523175
"2643","A","8","umc1316",5781.78,0,1,0,1,0,1,6068.48556697538,-69.4562619703702,1044.80894751126,-999.945547825409,499.719728955943,549.724032374254,511.696144326136,550.239193350467,16.4759927432059,-0.409496360021706,0.0226755336485025,0.0652875591690109,0.30236897195878,0.34693409970792,0.304347334869035,0.335743899040716
"2644","A","8","isu114",5782.78,0,1,0,1,0,1,6068.73071813338,-136.045326945025,1043.98008306255,-911.176165737012,499.808224502617,550.516064709753,511.749800653533,549.937742331394,16.4761325869656,-0.416495326075009,0.0225835523242012,0.069498870309717,0.300096601609077,0.345219448230954,0.302060035198217,0.333054178364961
"2645","A","8","umc1777",5782.98,0,1,0,1,0,1,6340.2670395401,-383.696540670537,394.978313693681,-301.054371319982,524.912900219889,574.99967061319,497.296353579848,535.072399903698,16.4857200937459,-0.432540812600756,0.0727593717712953,0.0218536937037792,0.302427418432597,0.345899088988436,0.272288744968005,0.303107993164824
"2646","A","8","gpm204b",5787.49,0,1,0,1,0,1,6132.954302318,-134.194382628397,642.734357860599,-602.3858930912,550.398613319658,597.777008845277,486.631940758361,526.785493306092,16.4921371949616,-0.468115697020422,0.0377152741444812,0.0898171722196172,0.332482860267997,0.377124425310227,0.287064673450207,0.320376853948499
"2647","A","8","IDP2146",5809.59,0,1,0,1,0,1,6265.06038548873,-246.417065567438,454.039622309201,-438.839685005305,573.484652424911,622.988064812955,538.601205504469,579.414340254834,16.4963867501536,-0.449455834380561,0.0500016906350664,0.0527725306347375,0.346371154457021,0.392121722062207,0.316317956475332,0.351025800231896
"2648","A","8","gpm414c",5811.27,1.97494265150113e-13,0.999999999999901,0,1,0,1,6240.63612191988,-219.896078962762,488.438112924066,-475.451753405821,554.591289818462,604.698934815788,495.665938174443,534.727868834253,16.4962501990713,-0.432586838687248,0.0451552018130982,0.0364207758869737,0.333799858499286,0.379265782831234,0.290031037497399,0.323265165244736
"2649","A","8","gpm328a",5811.35,0,1,0,1,0,1,6240.65198399009,-219.924867679475,488.411093036058,-475.408787855114,554.59140656878,604.69810642533,495.663211438522,534.727724549843,16.4962487799852,-0.43260551851627,0.0451583756162878,0.0364420796786638,0.333794231734252,0.379259323084042,0.290023877858255,0.323259386439637
"2650","A","8","gpm591b",5811.46,0,1,0,1,0,1,6283.63121320882,-238.736905648462,411.345368638762,-427.816277862675,549.81423297093,599.539452030355,471.864576459214,511.437171613692,16.4906430599405,-0.424429568959929,0.0540639894750882,0.0248514669009465,0.334752692969049,0.380048158418163,0.27745089833366,0.311463722286207
"2651","A","8","gpm531b",5811.84,0,1,0,1,0,1,6474.59665987469,-450.485537747539,170.868220740307,-161.826809408546,532.65697671858,587.573144354778,516.562154847294,552.740435123635,16.4596243849528,-0.311795954879146,0.115503179829595,-0.133486665191772,0.33795071493881,0.384946936736549,0.303128716484592,0.337202437832169
"2652","A","8","umc2356",5812.98,0,1,0,1,0,1,6342.04567105211,-238.39968982037,301.395734287406,-390.885127174859,595.907167561706,643.887788486057,463.824348116596,503.08356478316,16.5743853026171,-0.458108908161736,-0.0484038481061234,0.0687312971485477,0.372264021812917,0.418619996188381,0.297834347376105,0.333975071531701
"2653","A","8","sdg118",5813.98,0,1,1.97494265150113e-13,0.999999999999901,0,1,6290.1264768379,-168.571314440481,345.363741603256,-455.702774637615,602.686358955919,650.518421087247,448.964346017489,488.788786195547,16.5759605791249,-0.455975108470175,-0.0501999925817115,0.0653529618569104,0.376576872177121,0.422767797553597,0.288489131093372,0.325297740039942
"2654","A","8","umc1149",5813.99,0,1,0,1,0,1,6289.7218123924,-167.998072081948,345.64464298947,-456.17686942409,602.697163605497,650.530505192274,448.719001319763,488.553892028582,16.5759778314571,-0.455950877535022,-0.0502168074011529,0.0653128258833068,0.376530606961908,0.422715279187314,0.288297254481756,0.325110650854618
"2655","A","8","bnlg1152",5814.19,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,1,6289.72200028718,-167.999534008238,345.644513287567,-456.174975488818,602.697159714951,650.530644750039,448.719118173918,488.554099523987,16.5759778233286,-0.455950455992019,-0.0502167994507012,0.0653123410098183,0.376529367037163,0.422714003208127,0.288296378999857,0.325109741873777
"2656","A","8","AY109883",5815.79,0,1,0,1,0,1,6416.96996259299,-336.296610906367,223.401459360371,-285.31636982148,576.096361546967,624.796696992412,456.294492474935,496.043933938173,16.5726578395243,-0.459765005522606,-0.0461989832797794,0.0714033542994422,0.360575366954286,0.40779680130664,0.293787739236276,0.330285764413893
"2657","A","8","mmp32",5816.09,0,1,0,1,0,1,6417.01180685185,-336.465445204894,223.344906552349,-285.105938410749,576.105477032716,624.805007591124,456.30808067407,496.065733706016,16.5726649499165,-0.45979693072445,-0.0462061082800179,0.0714452994033636,0.360729528443575,0.407970990733487,0.29391846002059,0.330438518774989
"2658","A","8","IDP421",5821.28,0,1,0,1,0,1,6655.8084887719,-422.158218489034,-82.0850171846645,-170.073452900744,627.833996375851,671.239226619462,444.445652255902,486.115166365305,16.6543489694745,-0.587968497386175,-0.142762824198891,0.215866612475848,0.34451453579899,0.386304881271545,0.263235280262484,0.29749190710386
"2659","A","8","gpm375b",5822.14,0,1,0,1,-1.97494265150113e-13,1,6655.12440681185,-421.876567167038,-81.2946120092309,-170.327295902494,627.646232459168,671.063541281427,444.113762879066,485.830460785344,16.6543061232378,-0.588167673939738,-0.142694127168649,0.216092883258106,0.344384187973183,0.386192774056354,0.263023666774129,0.297311573836247
"2660","A","8","gpm270a",5825.91,0,1,0,1,0,1,6655.18184966107,-436.441756728446,-81.2691915287748,-147.677942056248,628.230161569154,671.540291660029,444.438981036421,485.518005017338,16.6548290568383,-0.599224957886596,-0.143232859995262,0.228191326579115,0.348736377017224,0.391376417526738,0.266349419198484,0.300413519918852
"2661","A","8","gpm395b",5827.67,0,1,0,1,0,1,6936.5716936482,-790.558776509546,-451.410321898118,306.179447886668,607.019399604545,650.890935691152,439.236630652796,481.540059372452,16.656058341712,-0.595827951992175,-0.182698159730181,0.268653516613746,0.363797978088807,0.410260834972685,0.291876337249098,0.328622960242031
"2662","A","8","umc1728",5832.49,0,1,0,1,0,1,7048.95188120777,-758.129431701746,-540.822021906115,223.760657677252,643.53210738734,685.479372631485,433.073826781201,474.932501018369,16.7067115492242,-0.65972295811358,-0.248324561947827,0.337700007456515,0.364458527923011,0.409158960813496,0.278360279420704,0.314034080067666
"2663","A","8","hdt105",5834.07,0,1,-1.97494265150113e-13,1,0,1,7048.9653053861,-731.204141210009,-540.852515601147,218.408261072831,643.520636560417,689.833651184116,433.078604527149,473.159974395269,16.7066960565688,-0.618357573349697,-0.248310813652406,0.287046141806536,0.380141353355057,0.429527359280862,0.290344577063803,0.326821950848647
"2664","A","8","gpm687b",5835.72,0,1,0,1,0,1,7048.87784186172,-714.238062538597,-540.820664577906,212.309968470004,643.453163130825,692.32270106077,433.025347244059,472.587599757538,16.706633528969,-0.594802894910443,-0.248268394296636,0.260320902769408,0.357281501383723,0.405129323288101,0.272878252553199,0.306960568133261
"2665","A","8","IDP771",5837.68,0,1,0,1,0,1,7013.86836227715,-635.155035374025,-453.328422989984,83.7965054631141,682.854966052293,730.08781479359,447.989742300047,486.3288441206,16.7349884540318,-0.619660336584775,-0.249021139594933,0.25424566230445,0.358736097040149,0.403563884491324,0.263633963627574,0.296215572718978
"2666","A","8","umc1905",5839.69,0,1,0,1,0,1,7851.61553200208,-1415.39485814628,-1231.61131237389,803.243565519204,708.438921278093,754.398333826184,445.022290080451,484.132686887689,16.7160195364943,-0.60735916304195,-0.300808862451647,0.308482396271683,0.358422036354482,0.39978971723119,0.253933689254767,0.285131628793493
"2667","A","8","gpm205",5840.21,0,1,0,1,0,1,7838.68718888922,-1412.81300321264,-1233.37434562013,810.882647191962,700.532762527699,745.667175083036,439.287562436706,478.30374109658,16.7095221624033,-0.61099870230828,-0.30436077315408,0.323048251947293,0.359898994568369,0.401483388885645,0.255253301942889,0.286663888270717
"2668","A","8","IDP1436",5840.27,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,7855.80939716506,-1430.73592054732,-1243.97773075442,822.058861450941,700.837330944343,745.876679105224,437.324898426145,476.459852372484,16.7099876696723,-0.611990969979929,-0.305764214361398,0.325044467404378,0.358301770949066,0.399645352289661,0.253069242208364,0.284413000519036
"2669","A","8","gpm701",5844.3,0,1,0,1,0,1,7458.54317330077,-817.157389694179,-740.729098584137,175.853416837764,809.051997076734,856.704724186406,480.125572761489,515.767130467041,16.8215474619258,-0.674722943967243,-0.302615941800347,0.260368337011158,0.420384353659359,0.467644023033421,0.276032265192414,0.309326870578231
"2670","A","8","chr116b",5845.23,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,1,7396.24496161678,-753.508608288589,-678.775984747959,109.778008555967,809.30550874159,856.700346099974,475.225733441178,511.350317312975,16.8152589154702,-0.670866410308025,-0.287490787004715,0.247101440358917,0.426228507681752,0.473831164660698,0.275727054705568,0.309965261131973
"2671","A","8","IDP2426",5845.9,0,1,-1.97494265150113e-13,1,0,1,7399.53702146439,-751.735656832662,-676.260681675862,103.638506223448,819.269820927739,866.240797418497,480.351636619042,516.246244557938,16.8263929571895,-0.683529782915388,-0.295332312137724,0.256216731180542,0.427488444715268,0.47460199024808,0.276478203755675,0.310369399581661
"2672","A","8","IDP27",5847.21,-1.97494265150113e-13,1,0,1,-1.97494265150113e-13,1,7400.4704192784,-780.32643540101,-666.757029155426,112.332063053584,838.798085674702,883.519564477553,490.18034921967,525.083179969347,16.8477116630897,-0.71301201648081,-0.309738339543586,0.279756491043549,0.418445410458097,0.462329222533331,0.27015150364397,0.302095696853231
"2673","A","8","IDP2402",5849.19,1.97494265150113e-13,0.999999999999901,0,1,1.97494265150113e-13,1,7161.66507785411,-615.154064791378,-492.114618689636,0.0714906617080123,795.395963711736,842.5201226029,481.283314369861,517.107919371289,16.7999317003307,-0.649386794017077,-0.260879279359224,0.221297564407959,0.387559329578329,0.430032906726178,0.257117679856651,0.287755579490341
